"EnsemblID","Type","negCorr","posCorr","minFeature","maxFeature","numFeatures","numSigFeatures","Symbol","EntrezID","corDiff"
"ENSG00000112658","DER",-0.219611888204419,0.0178871278361007,"er132281","er132269",10,6,"SRF",6722,0.23749901604052
"ENSG00000112659","DER",-0.193314413468653,0.52258274016154,"er132312","er132338",49,19,"CUL9",23113,0.715897153630193
"ENSG00000146215","DER",-0.125716018206296,0.050106166432192,"er132371","er132372",7,5,"CRIP3",401262,0.175822184638488
"ENSG00000171467","DER",-0.393671385041018,0.196263797741744,"er132427","er132414",42,20,"ZNF318",24149,0.589935182782762
"ENSG00000172426","DER",-0.719349093278927,0.472759730751442,"er132660","er132667",7,6,"RSPH9",221421,1.19210882403037
"ENSG00000137216","DER",-0.562406380273833,0.203712196054836,"er132722","er132725",24,22,"TMEM63B",55362,0.766118576328669
"ENSG00000178233","DER",-0.156698825006735,0.083460506497487,"er132804","er132832",30,14,"TMEM151B",441151,0.240159331504222
"ENSG00000146233","DER",-0.00921409447706059,0.0107388336111255,"er133008","er133009",2,2,"CYP39A1",51302,0.0199529280881861
"ENSG00000146085","DER",-0.185240337851416,0.107563214244239,"er133198","er133197",15,8,"MUT",4594,0.292803552095654
"ENSG00000096093","DER",-0.385864025689822,0.16753367409429,"er133278","er133296",31,20,"EFHC1",114327,0.553397699784112
"ENSG00000137269","DER",-0.147248940695819,0.049989725122608,"er133440","er133425",30,14,"LRRC1",55227,0.197238665818427
"ENSG00000112200","DER",-0.482220171317227,0.227939504046213,"er133801","er133814",56,29,"ZNF451",26036,0.71015967536344
"ENSG00000112232","DER",-0.337615720133654,0.204482744620973,"er134087","er134080",15,12,"KHDRBS2",202559,0.542098464754627
"ENSG00000135298","DER",-0.34073516425702,0.538256461144765,"er134220","er134182",71,43,"BAI3",577,0.878991625401785
"ENSG00000168216","DER",-0.252273975693759,0.446236556557772,"er134312","er134265",40,19,"LMBRD1",55788,0.698510532251531
"ENSG00000112280","DER",-0.470585576024684,0.0631077187764898,"er134382","er134349",40,40,"COL9A1",1297,0.533693294801174
"ENSG00000082269","DER",-0.4025456855321,0.267539236478728,"er134416","er134441",31,23,"FAM135A",57579,0.670084922010827
"ENSG00000154079","DER",-0.189363468288039,0.0301782572124727,"er134444","er134443",4,2,"C6orf57",135154,0.219541725500511
"ENSG00000232295","DER",-0.0133383802413206,0.457879525078079,"er134479","er134497",15,14,"",NA,0.4712179053194
"ENSG00000079841","DER",-0.259941588876746,0.167908395108496,"er134556","er134549",36,36,"RIMS1",22999,0.427849983985242
"ENSG00000135314","DER",-0.620040951101548,0.00382991555425927,"er134633","er134647",28,23,"KHDC1",80759,0.623870866655807
"ENSG00000119899","DER",-0.0382918974715094,0.312181261430096,"er134698","er134689",13,6,"SLC17A5",26503,0.350473158901606
"ENSG00000225793","DER",-0.00775407625200566,0.20542367028904,"er134843","er134827",13,11,"",100506804,0.213177746541046
"ENSG00000146247","DER",-0.365006840370242,0.372687209549139,"er135083","er135120",42,41,"PHIP",55023,0.737694049919381
"ENSG00000135338","DER",-0.105144986595602,0.540361425540949,"er135149","er135169",20,19,"LCA5",167691,0.645506412136551
"ENSG00000065609","DER",-0.253992508117741,0.341260793134222,"er135510","er135533",36,16,"SNAP91",9892,0.595253301251964
"ENSG00000135315","DER",-0.484503068050223,0.47227764043318,"er135628","er135632",31,31,"KIAA1009",22832,0.956780708483403
"ENSG00000112837","DER",-0.226801663827857,0.26342648769262,"er135702","er135681",19,7,"TBX18",9096,0.490228151520477
"ENSG00000135341","DER",-0.312414494032656,0.135992729421761,"er136360","er136365",30,21,"MAP3K7",6885,0.448407223454417
"ENSG00000112237","DER",-0.182611034660245,0.463598508288445,"er136856","er136851",37,18,"CCNC",892,0.64620954294869
"ENSG00000057657","DER",-0.0728686727012801,0.0403369925795154,"er137088","er137102",6,6,"PRDM1",639,0.113205665280796
"ENSG00000057663","DER",-0.0821345155669388,0.0104217391215732,"er137124","er137122",14,2,"ATG5",9474,0.0925562546885119
"ENSG00000112320","DER",-0.556950972408052,0.495186920237216,"er137284","er137264",31,31,"SOBP",55084,1.05213789264527
"ENSG00000146285","DER",-0.0946190566772916,0.14030588715121,"er137302","er137301",3,3,"SCML4",256380,0.234924943828502
"ENSG00000081087","DER",-0.355511451571558,0.00695660969536309,"er137333","er137324",10,4,"OSTM1",28962,0.362468061266921
"ENSG00000135537","DER",-0.160582986864255,0.00677743600162707,"er137369","er137373",18,4,"LACE1",246269,0.167360422865882
"ENSG00000118690","DER",-0.382710820671036,0.237328960022459,"er137413","er137431",26,15,"ARMC2",84071,0.620039780693495
"ENSG00000185250","DER",-0.312118615151332,0.219578767973315,"er137557","er137563",17,12,"PPIL6",285755,0.531697383124648
"ENSG00000135596","DER",-0.42390753032792,0.0297721671839347,"er137600","er137603",22,21,"MICAL1",64780,0.453679697511855
"ENSG00000155085","DER",-0.312608100101307,0.03598917992272,"er137651","er137657",27,17,"AK9",221264,0.348597280024027
"ENSG00000112367","DER",-0.0527779169645847,0.306497466375739,"er137660","er137684",24,18,"FIG4",9896,0.359275383340324
"ENSG00000112290","DER",-0.226665784496365,0.184164734082353,"er137695","er137700",11,10,"WASF1",8936,0.410830518578718
"ENSG00000155111","DER",-0.447011438245669,0.172980010057654,"er137790","er137803",15,14,"CDK19",23097,0.619991448303323
"ENSG00000197498","DER",-0.135955967232039,0.176258360463554,"er137837","er137844",10,7,"RPF2",84154,0.312214327695594
"ENSG00000112394","DER",-0.000873861812900494,0.0433774519319288,"er137848","er137847",3,3,"SLC16A10",117247,0.0442513137448293
"ENSG00000231889","DER",-0.487053413644873,0.241589656357346,"er138028","er138003",26,13,"TRAF3IP2-AS1",643749,0.728643070002219
"ENSG00000056972","DER",-0.469739009828788,0.224844542751092,"er138034","er138035",2,2,"TRAF3IP2",10758,0.69458355257988
"ENSG00000112769","DER",-0.209192934541283,0.519605219308317,"er138155","er138161",40,16,"LAMA4",3910,0.7287981538496
"ENSG00000196591","DER",-0.595253594293704,0.060373465017832,"er138206","er138249",29,29,"HDAC2",3066,0.655627059311536
"ENSG00000111817","DER",-0.0691465079844663,0.515890365803572,"er138312","er138299",10,4,"DSE",29940,0.585036873788038
"ENSG00000111832","DER",-0.195544081247084,0.275456200081129,"er138329","er138336",9,2,"RWDD1",51389,0.471000281328213
"ENSG00000196911","DER",-0.260817344442089,0.389008578156648,"er138412","er138399",19,16,"KPNA5",3841,0.649825922598738
"ENSG00000047932","DER",-0.434401781353942,0.441695379884939,"er138476","er138474",34,24,"GOPC",57120,0.876097161238881
"ENSG00000111860","DER",-0.485766388025341,0.487517131169784,"er138533","er138546",17,17,"CEP85L",387119,0.973283519195124
"ENSG00000111897","DER",-0.281072821110235,0.339255970908681,"er138729","er138720",14,10,"SERINC1",57515,0.620328792018916
"ENSG00000188580","DER",-0.480515405731615,0.148916082662924,"er138865","er138854",18,18,"NKAIN2",154215,0.629431488394539
"ENSG00000093144","DER",-0.200067442418238,0.264512946898073,"er139031","er139036",11,4,"ECHDC1",55862,0.464580389316311
"ENSG00000152894","DER",-0.203452245970052,0.305684675179739,"er139124","er139132",52,38,"PTPRK",5796,0.509136921149791
"ENSG00000164484","DER",-0.392933139471413,0.183413800622704,"er139292","er139291",2,2,"TMEM200A",114801,0.576346940094118
"ENSG00000118507","DER",-0.700252829071279,0.469720991624451,"er139364","er139361",12,6,"AKAP7",9465,1.16997382069573
"ENSG00000118523","DER",-0.101226722239988,0.167082232376447,"er139403","er139410",6,5,"CTGF",1490,0.268308954616435
"ENSG00000079931","DER",-0.035498889714161,0.064155501450919,"er139420","er139411",12,12,"MOXD1",26002,0.0996543911650801
"ENSG00000028839","DER",-0.342202809709126,0.332474580449967,"er139510","er139505",11,7,"TBPL1",9519,0.674677390159093
"ENSG00000118515","DER",-0.218520070315629,0.254809374740314,"er139557","er139547",23,13,"SGK1",6446,0.473329445055943
"ENSG00000135597","DER",-0.330039046247489,0.374446253747622,"er140130","er140125",26,15,"REPS1",85021,0.704485299995111
"ENSG00000010818","DER",-0.282066184065063,0.17626576597265,"er140218","er140223",9,2,"HIVEP2",3097,0.458331950037713
"ENSG00000146416","DER",-0.155529224175813,0.303700758316591,"er140233","er140228",37,13,"AIG1",51390,0.459229982492405
"ENSG00000034693","DER",-0.17464210921264,0.013934359383202,"er140393","er140381",23,7,"PEX3",8504,0.188576468595842
"ENSG00000112419","DER",-0.0723216750739512,0.0919666969896623,"er140434","er140439",14,2,"PHACTR2",9749,0.164288372063614
"ENSG00000112425","DER",-0.325269704085751,0.451124932914793,"er140597","er140593",7,5,"EPM2A",7957,0.776394637000544
"ENSG00000235652","DER",-0.311612034996699,0.257187503833988,"er140640","er140639",19,4,"",100507557,0.568799538830687
"ENSG00000164506","DER",-0.475288652892612,0.0929155921301433,"er140782","er140800",29,7,"STXBP5",134957,0.568204245022756
"ENSG00000120253","DER",-0.404041656108964,0.262814623656014,"er140979","er140996",15,12,"NUP43",348995,0.666856279764978
"ENSG00000155906","DER",-0.0162510028403154,0.266441256065422,"er141231","er141221",12,12,"RMND1",55005,0.282692258905738
"ENSG00000131018","DER",-0.0712403282342352,0.538982612326327,"er141405","er141261",149,122,"SYNE1",23345,0.610222940560562
"ENSG00000120279","DER",-0.0837926171135731,0.0649327789131604,"er141430","er141424",4,4,"MYCT1",80177,0.148725396026734
"ENSG00000112031","DER",-0.247835175980936,0.325776652597203,"er141451","er141450",7,7,"MTRF1L",54516,0.573611828578139
"ENSG00000146426","DER",-0.597848280567441,0.295347744560064,"er141554","er141566",40,40,"TIAM2",26230,0.893196025127506
"ENSG00000029639","DER",-0.336721093069755,0.319397429898245,"er141596","er141600",8,8,"TFB1M",51106,0.656118522968
"ENSG00000175048","DER",-0.47178090648247,0.291769484833309,"er141705","er141718",20,20,"ZDHHC14",79683,0.763550391315778
"ENSG00000122335","DER",-0.0252055092462001,0.117311228035642,"er141840","er141829",21,13,"SERAC1",84947,0.142516737281842
"ENSG00000130338","DER",-0.00307283378344849,0.354177042806302,"er141869","er141863",19,16,"TULP4",56995,0.357249876589751
"ENSG00000146433","DER",-0.290849469529677,0.158832998116855,"er141876","er141877",24,7,"TMEM181",57583,0.449682467646533
"ENSG00000271913","DER",-0.2883073021452,0.193573045774841,"er141989","er141966",16,3,"",NA,0.481880347920041
"ENSG00000112096","DER",-0.509969355103122,0.561079593647845,"er142019","er141994",26,22,"SOD2",100129518,1.07104894875097
"ENSG00000112110","DER",-0.218255836314719,0.207496638053953,"er142077","er142074",9,2,"MRPL18",29074,0.425752474368672
"ENSG00000197081","DER",-0.175873221295417,0.301004509313302,"er142166","er142165",48,21,"IGF2R",3482,0.476877730608719
"ENSG00000112531","DER",-0.405976279213011,0.404798025309956,"er142507","er142509",14,5,"QKI",9444,0.810774304522967
"ENSG00000112541","DER",-0.57537430923834,0.384340288325131,"er142529","er142554",30,30,"PDE10A",10846,0.95971459756347
"ENSG00000198818","DER",-0.279956025815153,0.40805886183608,"er142607","er142620",25,9,"SFT2D1",113402,0.688014887651233
"ENSG00000130024","DER",-0.284341366791172,0.262237439038605,"er143147","er143173",31,12,"PHF10",55274,0.546578805829777
"ENSG00000130023","DER",-0.224669803219937,0.1794158295347,"er143198","er143229",32,16,"ERMARD",55780,0.404085632754637
"ENSG00000112584","DER",-0.347856930564217,0.0651204202101685,"er143316","er143325",27,14,"FAM120B",84498,0.412977350774385
"ENSG00000164818","DER",-0.271103169521421,0.552484972073604,"er143653","er143629",22,17,"HEATR2",54919,0.823588141595025
"ENSG00000164828","DER",-0.355790294597967,0.451229085831542,"er143690","er143720",50,22,"SUN1",23353,0.807019380429509
"ENSG00000146540","DER",-0.523352829067516,0.588667870924199,"er143831","er143811",30,26,"C7orf50",101930223,1.11202069999171
"ENSG00000164880","DER",-0.0649313256212003,0.384713324490567,"er143943","er143899",50,45,"INTS1",26173,0.449644650111768
"ENSG00000230487","DER",-0.219677608705722,0.356293187591179,"er143986","er143995",8,4,"PSMG3-AS1",114796,0.575970796296902
"ENSG00000002822","DER",-0.301195764983995,0.652672967431208,"er144013","er144010",21,19,"MAD1L1",8379,0.953868732415203
"ENSG00000122687","DER",-0.176302844748369,0.0262150167029261,"er144029","er144032",5,4,"FTSJ2",29960,0.202517861451295
"ENSG00000106263","DER",-0.2942340459867,0.229637848317832,"er144063","er144083",24,21,"EIF3B",8662,0.523871894304532
"ENSG00000174945","DER",-0.434269870949556,0.489832991122589,"er144368","er144333",32,29,"AMZ1",155185,0.924102862072146
"ENSG00000242802","DER",-0.179375507833608,0.15301319205182,"er144478","er144497",24,15,"AP5Z1",100616465,0.332388699885428
"ENSG00000157927","DER",-0.40994192173967,0.34127335642702,"er144510","er144507",16,11,"RADIL",55698,0.75121527816669
"ENSG00000136297","DER",-0.206455902251134,0.131913704365461,"er144533","er144542",11,11,"MMD2",221938,0.338369606616596
"ENSG00000234432","DER",-0.126513771448922,0.0616103627001428,"er144709","er144710",5,2,"",100129484,0.188124134149064
"ENSG00000235944","DER",-0.455461231760997,0.149920462970549,"er144767","er144772",21,3,"ZNF815P",NA,0.605381694731545
"ENSG00000122512","DER",-0.230707857814939,0.169551573683009,"er144907","er144916",17,5,"PMS2",5395,0.400259431497948
"ENSG00000106305","DER",-0.495130461567346,0.0452706263600651,"er144940","er144947",15,15,"AIMP2",7965,0.540401087927411
"ENSG00000086232","DER",-0.057109131740649,0.136390879221787,"er144971","er144975",18,14,"EIF2AK1",27102,0.193500010962436
"ENSG00000136238","DER",-0.282466788166413,0.236218879888005,"er145066","er145035",27,6,"RAC1",5879,0.518685668054418
"ENSG00000164535","DER",-0.536893278353221,0.342892998291568,"er145102","er145084",21,20,"DAGLB",221955,0.879786276644789
"ENSG00000236609","DER",-0.00400042728217834,0.162533771550265,"er145196","er145195",4,4,"ZNF853",54753,0.166534198832443
"ENSG00000219545","DER",-0.210828273483374,0.533016337377364,"er145412","er145409",6,5,"RPA3-AS1",NA,0.743844610860737
"ENSG00000003147","DER",-0.148124684881952,0.482280120539775,"er145460","er145470",32,27,"ICA1",3382,0.630404805421727
"ENSG00000106537","DER",-0.125439849434595,0.558915173152136,"er145848","er145845",10,5,"TSPAN13",27075,0.684355022586732
"ENSG00000071189","DER",-0.254367353543517,0.361785221527498,"er145904","er145925",32,7,"SNX13",23161,0.616152575071015
"ENSG00000105889","DER",-0.5002268849208,0.489755380145728,"er146117","er146110",8,8,"STEAP1B",256227,0.989982265066528
"ENSG00000156928","DER",-0.701692076387471,0.275015225161793,"er146278","er146262",14,8,"MALSU1",115416,0.976707301549265
"ENSG00000188732","DER",-0.29251435305802,0.0391849526893733,"er146328","er146331",22,5,"FAM221A",340277,0.331699305747393
"ENSG00000122574","DER",-0.0225441027633647,0.152493730170624,"er146808","er146806",11,11,"WIPF3",644150,0.175037832933988
"ENSG00000006625","DER",-0.306849028379526,0.296070272840319,"er146938","er146941",30,10,"GGCT",79017,0.602919301219845
"ENSG00000196295","DER",-0.401636322989598,0.238062771413309,"er146964","er146955",30,12,"",101928623,0.639699094402907
"ENSG00000105778","DER",-0.630617020723729,0.299964523602298,"er147352","er147257",132,71,"AVL9",23080,0.930581544326027
"ENSG00000173852","DER",-0.381787745713824,0.12431461814589,"er147451","er147454",36,19,"DPY19L1",23333,0.506102363859714
"ENSG00000189212","DER",-0.375351008489449,0.299746923429552,"er147490","er147478",16,10,"DPY19L2P1",NA,0.675097931919001
"ENSG00000155849","DER",-0.353889904998876,0.498625741056032,"er147751","er147739",29,27,"ELMO1",9844,0.852515646054908
"ENSG00000010270","DER",-0.482147129009124,0.0309432152087965,"er147785","er147784",16,15,"STARD3NL",83930,0.513090344217921
"ENSG00000006715","DER",-0.267845884502473,0.23947700211556,"er147895","er147933",49,13,"VPS41",27072,0.507322886618033
"ENSG00000136197","DER",-0.219111929201426,0.418557441535034,"er148264","er148271",7,5,"C7orf25",79020,0.63766937073646
"ENSG00000002746","DER",-0.189815053996792,0.296314890977811,"er148308","er148315",32,15,"HECW1",23072,0.486129944974603
"ENSG00000164543","DER",-0.6260459248721,0.150534303696458,"er148333","er148335",28,22,"STK17A",9263,0.776580228568557
"ENSG00000106603","DER",-0.24979449733087,0.379616460955557,"er148374","er148390",15,9,"COA1",55744,0.629410958286427
"ENSG00000270617","DER",-0.164287982256315,0.339179332761222,"er148444","er148424",14,5,"URGCP-MRPS24",100534592,0.503467315017537
"ENSG00000078967","DER",-0.333520015607852,0.565139834022673,"er148450","er148455",16,11,"UBE2D4",51619,0.898659849630525
"ENSG00000214783","DER",-0.336910567278022,0.251876404278171,"er148532","er148534",98,22,"POLR2J4",84820,0.588786971556193
"ENSG00000228903","DER",-0.352889876347637,0.385584376078097,"er148602","er148609",14,5,"RASA4CP",NA,0.738474252425734
"ENSG00000136279","DER",-0.118437340393545,0.0464497339611611,"er148612","er148634",21,10,"DBNL",102466985,0.164887074354706
"ENSG00000106631","DER",-0.0787316522157508,0.00422048438240181,"er148712","er148709",4,2,"MYL7",58498,0.0829521365981526
"ENSG00000106633","DER",-0.355729063490686,0.396951846312786,"er148723","er148725",4,3,"GCK",2645,0.752680909803472
"ENSG00000058404","DER",-0.38120940569423,0.283087075443265,"er148764","er148777",46,22,"CAMK2B",816,0.664296481137495
"ENSG00000015676","DER",-0.093561544097453,0.188843983732499,"er148814","er148816",12,6,"NUDCD3",23386,0.282405527829952
"ENSG00000136280","DER",-0.386287934534857,0.586928900408318,"er148977","er148975",14,14,"CCM2",83605,0.973216834943175
"ENSG00000136274","DER",-0.372080105969489,0.295723968977368,"er148985","er148988",8,4,"NACAD",23148,0.667804074946857
"ENSG00000136270","DER",-0.331599611149045,0.0199136107640498,"er149008","er149017",15,12,"TBRG4",677795,0.351513221913095
"ENSG00000164742","DER",-0.23479134772749,0.176031229861163,"er149052","er149039",22,2,"ADCY1",107,0.410822577588653
"ENSG00000136205","DER",-0.184424934851855,0.410101054631307,"er149110","er149084",32,15,"TNS3",64759,0.594525989483162
"ENSG00000132436","DER",-0.503548630505193,0.348853291251872,"er149203","er149214",10,10,"FIGNL1",63979,0.852401921757066
"ENSG00000106070","DER",-0.109761275386476,0.290928157805596,"er149236","er149215",32,21,"GRB10",2887,0.400689433192072
"ENSG00000170419","DER",-0.0739087540168514,0.354951435655245,"er149298","er149305",28,26,"VSTM2A",222008,0.428860189672097
"ENSG00000132432","DER",-0.421913661684069,0.160832138263868,"er149390","er149394",16,16,"SEC61G",23480,0.582745799947937
"ENSG00000132434","DER",-0.362599052910217,0.213480589765012,"er149427","er149433",18,15,"LANCL2",55915,0.576079642675229
"ENSG00000146729","DER",-0.340230469712071,0.249058480978042,"er149540","er149526",50,16,"GBAS",2631,0.589288950690113
"ENSG00000129103","DER",-0.257076731089238,0.149326585597324,"er149705","er149700",14,11,"SUMF2",25870,0.406403316686562
"ENSG00000234444","DER",-0.564193198470631,0.317493621145467,"er149807","er149777",20,3,"ZNF736",728927,0.881686819616098
"ENSG00000198039","DER",-0.434576831371185,0.490517451807126,"er149977","er149969",15,12,"ZNF273",101929245,0.925094283178311
"ENSG00000164669","DER",-0.345027620605087,0.585411761882101,"er150109","er150119",29,22,"INTS4L1",NA,0.930439382487187
"ENSG00000232270","DER",-0.369467507833079,0.306823084508105,"er150214","er150191",24,21,"INTS4L2",NA,0.676290592341184
"ENSG00000169902","DER",-0.294185709485905,0.369187494739815,"er150376","er150390",17,3,"TPST1",8460,0.66337320422572
"ENSG00000243335","DER",-0.501985622749891,0.272258478688794,"er150477","er150617",112,31,"KCTD7",154881,0.774244101438685
"ENSG00000198874","DER",-0.270073180137333,0.291714598194432,"er150694","er150698",29,18,"TYW1",55253,0.561787778331766
"ENSG00000158321","DER",-0.633142245151834,0.0184609459275048,"er150938","er150875",39,39,"AUTS2",26053,0.651603191079339
"ENSG00000183166","DER",-0.39100068398161,0.512811815943551,"er150958","er150959",8,3,"CALN1",83698,0.903812499925162
"ENSG00000254184","DER",-0.0417682616759611,0.358414971733971,"er150974","er150963",15,12,"TYW1B",NA,0.400183233409932
"ENSG00000155428","DER",-0.43342304498789,0.263385644814041,"er151075","er151064",10,7,"TRIM74",378108,0.69680868980193
"ENSG00000229018","DER",-0.341474229995891,0.327871222012639,"er151212","er151249",69,22,"",NA,0.66934545200853
"ENSG00000233369","DER",-0.307725277126718,0.019783930961557,"er151283","er151254",28,21,"",NA,0.327509208088275
"ENSG00000071462","DER",-0.476051389711061,0.244285921348728,"er151509","er151491",30,25,"WBSCR22",114049,0.720337311059789
"ENSG00000049540","DER",-0.373336762113686,0.605290694822207,"er151557","er151566",61,60,"ELN",2006,0.978627456935893
"ENSG00000106682","DER",-0.255230645463871,0.465518290572599,"er151653","er151669",17,11,"EIF4H",7458,0.72074893603647
"ENSG00000086730","DER",-0.0327620207459111,0.106119525257482,"er151681","er151682",14,6,"LAT2",7462,0.138881546003394
"ENSG00000106665","DER",-0.136430617059978,0.237039459748073,"er151714","er151729",21,11,"CLIP2",7461,0.373470076808051
"ENSG00000160828","DER",-0.504678899192991,0.28477666018428,"er151890","er151856",58,44,"STAG3L2",NA,0.789455559377272
"ENSG00000123965","DER",-0.425536313402435,0.324120737688396,"er151920","er151985",47,13,"PMS2P5",100132832,0.74965705109083
"ENSG00000174374","DER",-0.132687609224109,0.19787880428028,"er152005","er152009",13,11,"WBSCR16",653375,0.330566413504389
"ENSG00000230195","DER",-0.169861101008617,0.0159208622377247,"er152143","er152144",8,6,"",NA,0.185781963246341
"ENSG00000198750","DER",-0.156482764679757,0.0383408945685915,"er152153","er152158",9,8,"GATSL2",729438,0.194823659248349
"ENSG00000174368","DER",-0.342523621314857,0.228363346329945,"er152266","er152236",89,24,"PMS2P2",NA,0.570886967644803
"ENSG00000135213","DER",-0.384522534806007,0.100570403619919,"er152459","er152428",45,17,"POM121C",100101267,0.485092938425926
"ENSG00000127952","DER",-0.140457835761862,0.339307344774359,"er152611","er152596",15,7,"STYXL1",51657,0.47976518053622
"ENSG00000177679","DER",-0.120804963111688,0.287032534954731,"er152668","er152634",35,6,"SRRM3",222183,0.40783749806642
"ENSG00000186704","DER",-0.287762878974362,0.136607507373419,"er152838","er152837",18,6,"DTX2P1",NA,0.42437038634778
"ENSG00000259628","DER",-0.251960626795336,0.267082978721277,"er152907","er152956",70,5,"",NA,0.519043605516613
"ENSG00000135205","DER",-0.200934275132311,0.542080184577968,"er152980","er153009",43,26,"CCDC146",57639,0.743014459710279
"ENSG00000187391","DER",-0.255292549995131,0.657092504649587,"er153213","er153239",50,21,"MAGI2",9863,0.912385054644718
"ENSG00000127955","DER",-0.259731760268837,0.27938337705494,"er153301","er153290",11,11,"GNAI1",2770,0.539115137323777
"ENSG00000198822","DER",-0.314634554420606,0.345286676088593,"er153594","er153571",27,15,"GRM3",2913,0.659921230509199
"ENSG00000085563","DER",-0.226632654904137,0.489167395190849,"er153806","er153779",35,35,"ABCB1",5243,0.715800050094987
"ENSG00000075303","DER",-0.348042445279185,0.399775487043557,"er153823","er153843",20,20,"SLC25A40",55972,0.747817932322742
"ENSG00000227646","DER",-0.31224849252912,0.622861222659776,"er153926","er153950",21,8,"STEAP2-AS1",100874100,0.935109715188895
"ENSG00000105793","DER",-0.0706325452394705,0.034005555751269,"er153981","er153989",10,6,"GTPBP10",101927446,0.10463810099074
"ENSG00000058091","DER",-0.417834152734089,0.367511302353066,"er154024","er154041",21,19,"CDK14",5218,0.785345455087155
"ENSG00000127989","DER",-0.273678678948792,0.0769913886945071,"er154068","er154067",5,4,"MTERF",7978,0.350670067643299
"ENSG00000244055","DER",-0.112683713409988,0.296203648632204,"er154325","er154317",13,4,"",NA,0.408887362042192
"ENSG00000127980","DER",-0.215607616011763,0.350867605354454,"er154352","er154340",21,17,"PEX1",5189,0.566475221366218
"ENSG00000127993","DER",-0.0441188548971895,0.165174063969742,"er154357","er154360",4,4,"RBM48",84060,0.209292918866932
"ENSG00000234545","DER",-0.314626687975819,0.369152135847291,"er154382","er154395",19,12,"FAM133B",257415,0.68377882382311
"ENSG00000105810","DER",-0.157123771084785,0.557833675098422,"er154404","er154436",25,11,"CDK6",1021,0.714957446183207
"ENSG00000127995","DER",-0.31051973566091,0.256702878107576,"er154613","er154596",36,17,"CASD1",64921,0.567222613768486
"ENSG00000158528","DER",-0.211080234928106,0.249638624418241,"er154713","er154701",24,5,"PPP1R9A",55607,0.460718859346348
"ENSG00000105854","DER",-0.0200989830017347,0.180462185284505,"er154735","er154732",9,8,"PON2",5445,0.20056116828624
"ENSG00000158560","DER",-0.248380267955405,0.135594987456575,"er154762","er154761",22,8,"DYNC1I1",1780,0.383975255411981
"ENSG00000127922","DER",-0.290768182399031,0.371024727785068,"er154827","er154811",10,7,"SHFM1",7979,0.661792910184099
"ENSG00000006128","DER",-0.0374526313868743,0.170853094481595,"er154906","er154904",7,7,"TAC1",6863,0.208305725868469
"ENSG00000243554","DER",-0.00952950821186237,0.115598410330684,"er155000","er154979",18,4,"",NA,0.125127918542547
"ENSG00000164713","DER",-0.298535024325882,0.0831967538188713,"er155057","er155097",31,15,"BRI3",25798,0.381731778144753
"ENSG00000242687","DER",-0.480818755564445,0.0770943158714585,"er155289","er155294",21,18,"",101927550,0.557913071435904
"ENSG00000198742","DER",-0.429344271159738,0.0394761000240815,"er155312","er155323",12,11,"SMURF1",57154,0.468820371183819
"ENSG00000241685","DER",-0.374218877043805,0.241442207277416,"er155341","er155367",29,24,"ARPC1A",10552,0.615661084321221
"ENSG00000130429","DER",-0.31086156004065,0.254543130031789,"er155379","er155370",8,7,"ARPC1B",10095,0.565404690072439
"ENSG00000106246","DER",-0.248628059829022,0.14901355287886,"er155454","er155456",31,19,"PTCD1",100526740,0.397641612707882
"ENSG00000198556","DER",-0.429685168782876,0.092784462547094,"er155487","er155510",22,18,"ZNF789",285989,0.52246963132997
"ENSG00000221909","DER",-0.437996246141971,0.20632195649056,"er155522","er155524",3,3,"FAM200A",221786,0.644318202632531
"ENSG00000197343","DER",-0.287142511471694,0.287957664582221,"er155538","er155526",13,5,"ZNF655",101929496,0.575100176053915
"ENSG00000221838","DER",-0.53047004840468,0.301535782828741,"er155698","er155710",17,16,"AP4M1",9179,0.832005831233421
"ENSG00000106290","DER",-0.46956548168453,0.244666070045331,"er155727","er155711",16,10,"TAF6",6878,0.714231551729861
"ENSG00000242798","DER",-0.396464582389179,0.237735058096331,"er155728","er155736",9,7,"",NA,0.63419964048551
"ENSG00000066923","DER",-0.325829886266772,0.163544248501954,"er155799","er155811",34,21,"STAG3",10734,0.489374134768726
"ENSG00000239521","DER",-0.383020023033856,0.0917111425654281,"er155843","er155847",7,6,"",352954,0.474731165599285
"ENSG00000214300","DER",-0.277356530948654,0.328488759786323,"er155856","er155857",5,3,"SPDYE3",442590,0.605845290734977
"ENSG00000272752","DER",-0.202371826516506,0.29811178933181,"er155930","er155913",22,3,"STAG3L5P-PVRIG2P-PILRB",101752399,0.500483615848316
"ENSG00000085514","DER",-0.236965559965246,0.370164481851662,"er155954","er155957",17,9,"PILRA",29992,0.607130041816908
"ENSG00000146830","DER",-0.186492707744596,0.0304659770222172,"er156172","er156166",23,23,"GIGYF1",64599,0.216958684766813
"ENSG00000106367","DER",-0.405234396408999,0.0232942233773861,"er156336","er156334",7,5,"AP1S1",1174,0.428528619786385
"ENSG00000106397","DER",-0.368614787737424,0.3145104389261,"er156403","er156372",26,3,"PLOD3",8985,0.683125226663524
"ENSG00000214253","DER",-0.573232779171002,0.538580230350821,"er156449","er156439",12,8,"FIS1",51024,1.11181300952182
"ENSG00000160963","DER",-0.112253400006821,0.155496520830697,"er156503","er156496",24,15,"COL26A1",136227,0.267749920837517
"ENSG00000128563","DER",-0.371237324241444,0.227537919862366,"er156650","er156644",43,9,"PRKRIP1",100630923,0.598775244103809
